type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
pooled,0.01,30,"[0.2085, 0.3012, 0.3373, 0.4011, 0.4119, 0.4138, 0.4161, 0.4215, 0.4225, 0.4318, 0.4334, 0.4311, 0.4357, 0.4362, 0.4374]",0.4364,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
global,0.01,30,"[0.0982, 0.0982, 0.1811, 0.2644, 0.3743, 0.4296, 0.2329, 0.4236, 0.4292, 0.451, 0.45, 0.5041, 0.4752, 0.4646, 0.4613]",0.467,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
personal,0.01,30,"[0.3584, 0.5625, 0.6328, 0.7922, 0.8124, 0.8221, 0.828, 0.8348, 0.8389, 0.8577, 0.8588, 0.8624, 0.8686, 0.8629, 0.8671]",0.8662,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
pooled,0.01,30,"[0.2101, 0.3009, 0.3366, 0.3972, 0.4086, 0.4134, 0.416, 0.4195, 0.4223, 0.4313, 0.4325, 0.4344, 0.4374, 0.4337, 0.4364]",0.4358,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
global,0.01,30,"[0.0982, 0.0982, 0.2078, 0.278, 0.3449, 0.4573, 0.3183, 0.4659, 0.4908, 0.5189, 0.462, 0.5119, 0.5108, 0.5047, 0.5134]",0.5096,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
personal,0.01,30,"[0.3571, 0.5655, 0.6387, 0.7968, 0.8182, 0.8225, 0.8271, 0.8381, 0.8457, 0.853, 0.8535, 0.8557, 0.8599, 0.8697, 0.8678]",0.8658,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
pooled,0.01,30,"[0.2097, 0.3022, 0.3398, 0.3996, 0.4103, 0.4138, 0.4158, 0.4214, 0.4246, 0.4284, 0.4288, 0.4308, 0.432, 0.437, 0.4362]",0.4351,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
global,0.1,15,"[0.0982, 0.1051, 0.2043, 0.2777, 0.3375, 0.4589, 0.3381, 0.5016, 0.4771, 0.4856, 0.4679, 0.5282, 0.4968, 0.521, 0.5274]",0.5151,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
personal,0.1,15,"[0.2753, 0.4678, 0.5586, 0.7035, 0.7674, 0.7821, 0.783, 0.7879, 0.7991, 0.814, 0.823, 0.8275, 0.8311, 0.8276, 0.8296]",0.8294,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
pooled,0.1,15,"[0.1679, 0.2534, 0.2994, 0.3523, 0.3838, 0.391, 0.3932, 0.3968, 0.4023, 0.4077, 0.4127, 0.4149, 0.4182, 0.4157, 0.4177]",0.4172,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
global,0.1,15,"[0.0982, 0.0982, 0.1811, 0.2644, 0.3743, 0.4296, 0.2329, 0.4236, 0.4292, 0.451, 0.45, 0.5041, 0.4752, 0.4646, 0.4613]",0.467,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
personal,0.1,15,"[0.2594, 0.4379, 0.5516, 0.6855, 0.7305, 0.7646, 0.7672, 0.7873, 0.791, 0.82, 0.8197, 0.8212, 0.8289, 0.8309, 0.8354]",0.8317,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
pooled,0.1,15,"[0.1596, 0.2387, 0.2959, 0.3437, 0.366, 0.3828, 0.3833, 0.3937, 0.396, 0.4106, 0.4109, 0.4123, 0.4155, 0.4169, 0.4199]",0.4174,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
global,0.1,15,"[0.0982, 0.0982, 0.2078, 0.278, 0.3449, 0.4573, 0.3183, 0.4659, 0.4908, 0.5189, 0.462, 0.5119, 0.5108, 0.5047, 0.5134]",0.5096,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
personal,0.1,15,"[0.283, 0.4399, 0.5285, 0.6671, 0.7487, 0.7665, 0.7716, 0.7846, 0.789, 0.8173, 0.8208, 0.8201, 0.8239, 0.824, 0.8307]",0.8262,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
pooled,0.1,15,"[0.1721, 0.24, 0.2847, 0.3358, 0.3755, 0.384, 0.3868, 0.3936, 0.3955, 0.4097, 0.4121, 0.4117, 0.4138, 0.4131, 0.4169]",0.4146,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
global,0.1,30,"[0.0982, 0.1051, 0.2043, 0.2777, 0.3375, 0.4589, 0.3381, 0.5016, 0.4771, 0.4856, 0.4679, 0.5282, 0.4968, 0.521, 0.5274]",0.5151,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
personal,0.1,30,"[0.356, 0.5654, 0.6348, 0.798, 0.8174, 0.8233, 0.8253, 0.8269, 0.8277, 0.8386, 0.8396, 0.8368, 0.8384, 0.8423, 0.8438]",0.8415,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
pooled,0.1,30,"[0.2093, 0.3026, 0.3389, 0.3996, 0.4105, 0.4132, 0.414, 0.4151, 0.4162, 0.4222, 0.4228, 0.4208, 0.422, 0.4242, 0.4248]",0.4237,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
global,0.1,30,"[0.0982, 0.0982, 0.1811, 0.2644, 0.3743, 0.4296, 0.2329, 0.4236, 0.4292, 0.451, 0.45, 0.5041, 0.4752, 0.4646, 0.4613]",0.467,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
personal,0.1,30,"[0.3602, 0.5619, 0.633, 0.7934, 0.8145, 0.8176, 0.8227, 0.8257, 0.8215, 0.8372, 0.8324, 0.8401, 0.845, 0.8374, 0.8439]",0.8421,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
pooled,0.1,30,"[0.2108, 0.3003, 0.3364, 0.3979, 0.4094, 0.4102, 0.4135, 0.415, 0.4128, 0.4211, 0.4188, 0.4226, 0.4247, 0.4212, 0.4241]",0.4233,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
global,0.1,30,"[0.0982, 0.0982, 0.2078, 0.278, 0.3449, 0.4573, 0.3183, 0.4659, 0.4908, 0.5189, 0.462, 0.5119, 0.5108, 0.5047, 0.5134]",0.5096,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
personal,0.1,30,"[0.357, 0.5605, 0.6299, 0.7892, 0.8125, 0.8173, 0.8181, 0.825, 0.8204, 0.8316, 0.8332, 0.8322, 0.8318, 0.8396, 0.8428]",0.8381,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
pooled,0.1,30,"[0.2091, 0.2992, 0.3342, 0.3946, 0.4067, 0.41, 0.4108, 0.4138, 0.4122, 0.4184, 0.419, 0.4182, 0.4176, 0.4216, 0.423]",0.4207,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
