type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
pooled,0.1,15,"[0.2487, 0.3708, 0.4605, 0.5664, 0.6296, 0.6501, 0.6598, 0.6918, 0.6994, 0.7175, 0.7228, 0.7291, 0.7257, 0.7236, 0.7269]",0.7254,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
global,0.1,15,"[0.0996, 0.12, 0.2428, 0.2978, 0.3843, 0.5036, 0.5541, 0.566, 0.5629, 0.5749, 0.5796, 0.6055, 0.6062, 0.6127, 0.6256]",0.6148,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
personal,0.1,15,"[0.2468, 0.3725, 0.4703, 0.5744, 0.6333, 0.6525, 0.6631, 0.6745, 0.6796, 0.7096, 0.7227, 0.7189, 0.7261, 0.732, 0.7325]",0.7302,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
pooled,0.1,15,"[0.2473, 0.3726, 0.4682, 0.5766, 0.6341, 0.655, 0.6644, 0.6746, 0.6818, 0.7084, 0.7234, 0.7213, 0.7244, 0.7317, 0.7337]",0.7299,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
global,0.1,15,"[0.1003, 0.2184, 0.3422, 0.5116, 0.513, 0.5592, 0.5419, 0.5891, 0.5916, 0.595, 0.6061, 0.6235, 0.6255, 0.6167, 0.6431]",0.6284,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
personal,0.1,15,"[0.237, 0.3703, 0.46, 0.59, 0.6425, 0.6697, 0.6766, 0.6884, 0.6954, 0.7149, 0.7236, 0.7238, 0.7277, 0.7339, 0.7392]",0.7336,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
pooled,0.1,15,"[0.2381, 0.3688, 0.4585, 0.5903, 0.6424, 0.6708, 0.6767, 0.6898, 0.6981, 0.717, 0.7235, 0.7252, 0.7282, 0.7327, 0.7382]",0.733,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
global,0.1,30,"[0.1193, 0.2097, 0.3186, 0.4815, 0.5684, 0.58, 0.5723, 0.6048, 0.6054, 0.6057, 0.6126, 0.6345, 0.6345, 0.6346, 0.6504]",0.6398,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
personal,0.1,30,"[0.2956, 0.4604, 0.5508, 0.6787, 0.7033, 0.7111, 0.7168, 0.7321, 0.7365, 0.7438, 0.7454, 0.7464, 0.7435, 0.7499, 0.7453]",0.7462,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
pooled,0.1,30,"[0.2986, 0.4628, 0.5522, 0.6808, 0.7045, 0.7135, 0.7179, 0.732, 0.736, 0.7432, 0.7447, 0.743, 0.7425, 0.7494, 0.7455]",0.7458,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
