type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
personal,0.1,15,"[0.3682, 0.6633, 0.7547, 0.9623, 0.9752, 0.9367, 0.935, 0.9735, 0.9745, 0.9772, 0.9755, 0.9771, 0.9761, 0.9759, 0.9721]",0.9747,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
pooled,0.1,15,"[0.1353, 0.1629, 0.1714, 0.1929, 0.1954, 0.1881, 0.1881, 0.1962, 0.1953, 0.1988, 0.1991, 0.211, 0.2143, 0.2172, 0.2144]",0.2153,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
global,0.1,15,"[0.1264, 0.1027, 0.2129, 0.2526, 0.205, 0.3498, 0.3104, 0.277, 0.4007, 0.4025, 0.478, 0.451, 0.38, 0.4856, 0.5479]",0.4712,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
personal,0.1,15,"[0.3662, 0.6555, 0.771, 0.9614, 0.9589, 0.9666, 0.9583, 0.9665, 0.9663, 0.9677, 0.9715, 0.9764, 0.9722, 0.9768, 0.9746]",0.9745,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
pooled,0.1,15,"[0.1347, 0.1612, 0.1746, 0.1926, 0.1919, 0.1939, 0.1995, 0.2, 0.2141, 0.2283, 0.2123, 0.2199, 0.2197, 0.2176, 0.2416]",0.2263,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
global,0.1,30,"[0.1016, 0.1027, 0.2017, 0.2871, 0.2088, 0.3944, 0.3553, 0.3341, 0.4, 0.3682, 0.4545, 0.3908, 0.3994, 0.4177, 0.4671]",0.4281,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
personal,0.1,30,"[0.3894, 0.6875, 0.7801, 0.9671, 0.9724, 0.9791, 0.9765, 0.9792, 0.9776, 0.9746, 0.9798, 0.9771, 0.9672, 0.9495, 0.9248]",0.9472,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
pooled,0.1,30,"[0.1396, 0.1679, 0.1767, 0.1936, 0.1946, 0.1961, 0.1966, 0.2194, 0.2192, 0.214, 0.2064, 0.2198, 0.2246, 0.2295, 0.2232]",0.2258,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
global,0.1,30,"[0.1254, 0.1035, 0.1593, 0.1903, 0.1777, 0.2752, 0.2921, 0.2663, 0.3397, 0.2508, 0.3996, 0.4061, 0.4406, 0.3811, 0.4271]",0.4163,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
personal,0.1,30,"[0.3851, 0.6857, 0.7807, 0.9766, 0.9674, 0.9648, 0.9479, 0.946, 0.9721, 0.9679, 0.977, 0.9709, 0.9742, 0.9714, 0.9652]",0.9703,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
