type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.0915, 0.1016, 0.1031, 0.1869, 0.1231, 0.1958, 0.2607, 0.1055, 0.3411, 0.1949, 0.3753, 0.4038, 0.4144, 0.3166, 0.2864]",0.3391,BoundedMixGauss-0-SCF,0.001,9.74,1.0,129,45
personal,0.0,15,"[0.214, 0.3004, 0.6812, 0.7229, 0.967, 0.9743, 0.9774, 0.982, 0.9829, 0.9847, 0.9719, 0.9866, 0.9886, 0.9885, 0.9875]",0.9882,BoundedMixGauss-0-SCF,0.001,9.74,1.0,129,45
pooled,0.0,15,"[0.138, 0.1407, 0.1636, 0.1721, 0.1935, 0.1951, 0.1956, 0.1967, 0.1968, 0.1972, 0.1946, 0.1975, 0.1979, 0.1979, 0.1976]",0.1978,BoundedMixGauss-0-SCF,0.001,9.74,1.0,129,45
global,0.0,15,"[0.1031, 0.1016, 0.1031, 0.1183, 0.1031, 0.2834, 0.1057, 0.3029, 0.2729, 0.1635, 0.3188, 0.3038, 0.2866, 0.3816, 0.2912]",0.3198,ThreeLevels-0-SCF,0.001,9.74,1.0,99,46
personal,0.0,15,"[0.2865, 0.7317, 0.8521, 0.947, 0.9758, 0.9802, 0.9766, 0.9812, 0.9835, 0.9865, 0.9876, 0.9866, 0.9887, 0.9891, 0.9896]",0.9891,ThreeLevels-0-SCF,0.001,9.74,1.0,99,46
pooled,0.0,15,"[0.1207, 0.1688, 0.1812, 0.1897, 0.1954, 0.1963, 0.1955, 0.1964, 0.1968, 0.1975, 0.1977, 0.1975, 0.1978, 0.1979, 0.1981]",0.1979,ThreeLevels-0-SCF,0.001,9.74,1.0,99,46
global,0.0,15,"[0.1031, 0.1016, 0.1031, 0.1694, 0.1032, 0.268, 0.1669, 0.2597, 0.1511, 0.25, 0.3284, 0.3696, 0.2924, 0.3747, 0.3834]",0.3502,BoundedPareto-0-SCF,0.001,9.74,1.0,245,46
personal,0.0,15,"[0.3085, 0.6866, 0.8467, 0.9668, 0.9683, 0.9821, 0.9839, 0.9841, 0.9874, 0.9865, 0.9867, 0.9887, 0.9892, 0.9898, 0.9898]",0.9896,BoundedPareto-0-SCF,0.001,9.74,1.0,245,46
pooled,0.0,15,"[0.1249, 0.1597, 0.1801, 0.1936, 0.1939, 0.1968, 0.1971, 0.1971, 0.1976, 0.1975, 0.1975, 0.198, 0.198, 0.1982, 0.1982]",0.1981,BoundedPareto-0-SCF,0.001,9.74,1.0,245,46
global,0.0,15,"[0.1031, 0.1016, 0.1031, 0.1149, 0.1031, 0.2711, 0.112, 0.2779, 0.231, 0.1803, 0.3169, 0.2726, 0.2805, 0.4067, 0.3312]",0.3395,BoundedMixGauss-0-SCF,0.001,9.74,1.0,128,46
